url_path,views_total,views_unique
/mepa1363/amazon-location-osm-map,15,5
/mepa1363/amazon-location-osm-map/graphs/traffic,3,1
/mepa1363/amazon-location-osm-map/pulse,3,1
/mepa1363/amazon-location-osm-map/blob/main/cloudformation/template.yml,2,2
/mepa1363/amazon-location-osm-map/tree/main/cloudformation,2,2
/mepa1363/amazon-location-osm-map/fork,1,1
