url_path,views_total,views_unique
/mepa1363/amazon-location-search-widget/blob/main/README.md,3,1
/mepa1363/amazon-location-search-widget/tree/main/src,3,1
/mepa1363/amazon-location-search-widget,2,2
/mepa1363/amazon-location-search-widget/blob/main/src/App.vue,2,1
/mepa1363/amazon-location-search-widget/blob/main/src/main.js,2,1
/mepa1363/amazon-location-search-widget/tree/main,1,1
