url_path,views_total,views_unique
/mepa1363/amazon-location-search-widget,4,2
/mepa1363/amazon-location-search-widget/blob/main/src/assets/MarkerIcon.svg,3,1
/mepa1363/amazon-location-search-widget/tree/main/src/assets,3,1
/mepa1363/amazon-location-search-widget/blob/main/amplify/backend/backend-config.json,2,1
/mepa1363/amazon-location-search-widget/tree/main/amplify,2,1
/mepa1363/amazon-location-search-widget/tree/main/amplify/backend,2,1
/mepa1363/amazon-location-search-widget/tree/main/src,2,1
/mepa1363/amazon-location-search-widget/find/main,1,1
