url_path,views_total,views_unique
/mepa1363/amazon-location-search-widget,3,1
/mepa1363/amazon-location-search-widget/blob/main/src/assets/MarkerIcon.svg,3,1
/mepa1363/amazon-location-search-widget/tree/main/src/assets,3,1
/mepa1363/amazon-location-search-widget/tree/main/src,2,1
/mepa1363/amazon-location-search-widget/find/main,1,1
